%
% This is a file generated by the Open Source, Arc-Routing Library (OAR Lib).
% For more information on OAR Lib, or the format please visit: 
% https://github.com/Olibear/ArcRoutingLibrary 
%

================================
Format: OAR Lib
Graph Type:UNDIRECTED
Problem Type:TRUCK_AND_DRONE
Fleet Size (k):15
Number of Depots:SINGLE_DEPOT
Alpha:0.8
Drones Per Vehicle (l):3
Drone Flight Duration (t_drone):600
Truck Capacity (cap_truck):100
Depot ID(s) (d):605
N:1310
M:1540
================================

LINKS
Line Format:V1,V2,COST,REQUIRED
24.9456726,60.1689726
24.9473096,60.1690184
24.9402654,60.1704098
24.9391768,60.1703134
24.9388344,60.1701936
24.9383583,60.1698943
24.9436942,60.165436
24.9437559,60.1654652
24.9393756,60.1677149
24.9436354,60.166649
24.9429936,60.1667451
24.9399124,60.1680583
24.9398859,60.1680764
24.9405395,60.1681127
24.9406045,60.1681098
24.939403,60.1654316
24.941005,60.1661577
24.9403219,60.1666012
24.9401588,60.1662505
24.93986,60.1660021
24.9394773,60.165575
24.9392684,60.1654587
24.9390781,60.1656979
24.9391303,60.1658527
24.9391239,60.1659782
24.9390764,60.1660485
24.9415095,60.168629
24.9407314,60.1692445
24.9426693,60.169366
24.9419126,60.1688809
24.939977,60.1692779
24.9407311,60.1693162
24.9415229,60.1693836
24.9426774,60.1694067
24.9386745,60.1701531
24.9387748,60.1701922
24.9454195,60.168811
24.9430538,60.1693963
24.9445202,60.168938
24.937545,60.169417
24.9377479,60.1692851
24.9381052,60.1690527
24.9386003,60.1692346
24.9384662,60.1693244
24.9379351,60.1693593
24.9388505,60.1693301
24.9396894,60.1689413
24.94,60.1690617
24.9398381,60.1689989
24.939386,60.1689269
24.9386073,60.1687057
24.9382875,60.1686485
24.9380421,60.1688082
24.938725,60.1681178
24.9382038,60.168459
24.9374497,60.1682257
24.9376618,60.168301
24.9368697,60.1686224
24.9377555,60.1689495
24.9391659,60.1688493
24.939939,60.1683491
24.937072,60.1686969
24.9381646,60.1684841
24.9377347,60.1687599
24.9389085,60.1687554
24.9387582,60.1687584
24.9382774,60.1685253
24.9366312,60.1690864
24.9367904,60.1689798
24.9371321,60.169105
24.9372153,60.169107
24.9372802,60.1691094
24.9375253,60.1689587
24.9377742,60.1690501
24.9380772,60.1689441
24.9379278,60.1689545
24.9379861,60.1690078
24.9380125,60.1690823
24.9381461,60.1691335
24.9383965,60.1692293
24.9384483,60.1692492
24.9385194,60.1692049
24.9381645,60.1691078
24.9384283,60.1692092
24.9385181,60.1692418
24.938288,60.1693823
24.9383441,60.1695768
24.9352279,60.1693218
24.9354737,60.16933
24.9354205,60.1693331
24.9352961,60.1693322
24.9352224,60.1689381
24.9351339,60.1689112
24.9340396,60.1695652
24.9335543,60.1693286
24.9336219,60.1693093
24.934135,60.1689501
24.9345422,60.1689481
24.9347962,60.1690336
24.9367506,60.1689657
24.9366377,60.1689186
24.9364845,60.1688574
24.9362313,60.168995
24.9360706,60.169053
24.9357696,60.169053
24.9355243,60.1689665
24.9353236,60.1691052
24.9349033,60.1689589
24.934662,60.1691271
24.9381986,60.1697714
24.939524,60.1693445
24.9435274,60.1662871
24.9438253,60.1663736
24.9430974,60.1667036
24.9382573,60.1697764
24.9436529,60.1645139
24.943743,60.1646725
24.9435274,60.164782
24.9432511,60.1649775
24.9383429,60.1697457
24.9406543,60.1682093
24.9408322,60.1684784
24.9418696,60.1688075
24.9414827,60.1687283
24.9429043,60.1688342
24.940962,60.1685711
24.9410688,60.1685054
24.9455662,60.1688147
24.9474664,60.1688626
24.9493356,60.1689072
24.940999,60.1685469
24.9455568,60.1688914
24.9388699,60.1693377
24.9394316,60.1689464
24.9395336,60.1688809
24.9395779,60.168898
24.9416953,60.1674709
24.9430311,60.166574
24.940603,60.1681911
24.9416599,60.1674584
24.9430499,60.1665192
24.9431026,60.1664412
24.9432518,60.1664055
24.9433654,60.1664439
24.9436194,60.1665298
24.9436902,60.1665537
24.9438994,60.1666943
24.9439226,60.1667076
24.9437243,60.1665697
24.9437792,60.1666647
24.9438122,60.1667448
24.9431595,60.166403
24.930002,60.1617727
24.9315458,60.162329
24.9332065,60.162904
24.93458,60.1633883
24.9371004,60.1642619
24.939421,60.1650799
24.9417591,60.1658922
24.9417755,60.1659002
24.9303131,60.1620586
24.931424,60.1624469
24.9344228,60.1635027
24.9369344,60.1643831
24.939259,60.165196
24.939351,60.1652294
24.9415855,60.1660156
24.9380623,60.1698526
24.9362734,60.1691931
24.9347641,60.1686465
24.9358803,60.1690395
24.9379691,60.1678263
24.937383,60.168201
24.9368244,60.1686059
24.9363084,60.1689762
24.9362437,60.1690399
24.9387592,60.1680958
24.9388013,60.1680973
24.9393148,60.1677609
24.9367359,60.1685737
24.9366633,60.1685471
24.9374213,60.1680047
24.9374901,60.1679539
24.9375302,60.1679252
24.9376441,60.1679276
24.9377231,60.1679546
24.9378043,60.1677443
24.9387294,60.167994
24.9390572,60.1677535
24.9391196,60.1677169
24.9391326,60.1677816
24.9405031,60.1682628
24.9400912,60.1681165
24.9403081,60.168193
24.9382782,60.1697174
24.9374922,60.1694195
24.9361236,60.1691225
24.9362408,60.1689305
24.9349999,60.1684906
24.9347216,60.1686384
24.9360831,60.1688959
24.9360184,60.1689417
24.9370852,60.1695007
24.9372867,60.1695663
24.9353009,60.1688363
24.9375749,60.168062
24.9374895,60.1680304
24.9391704,60.1676612
24.9392639,60.1676904
24.9346395,60.1691211
24.934595,60.169156
24.9339546,60.1697101
24.9341776,60.1699418
24.9361186,60.1694838
24.9330393,60.167076
24.9442102,60.1676374
24.9431368,60.1676139
24.9424405,60.1675245
24.9430268,60.1675933
24.9422612,60.1676953
24.942155,60.1677115
24.9415821,60.1674999
24.9416268,60.1675276
24.9417302,60.1675636
24.9418583,60.1676082
24.942041,60.1676718
24.9428746,60.1677156
24.9432397,60.167725
24.9402766,60.1670451
24.9417437,60.1674143
24.940402,60.1669534
24.9403394,60.1669995
24.9401836,60.1670157
24.940091,60.1669813
24.9401589,60.1669367
24.9402225,60.1668895
24.9414731,60.1659744
24.9403107,60.1669211
24.9416919,60.1660463
24.9418221,60.1659986
24.9418457,60.165925
24.9475702,60.1678394
24.9456862,60.1677888
24.9457845,60.1677915
24.9419602,60.1676437
24.9409648,60.1683171
24.9408591,60.1682769
24.9408236,60.1682649
24.941804,60.1675893
24.9407402,60.1682346
24.9406748,60.1681835
24.9406266,60.1681371
24.9410481,60.1683485
24.9411707,60.1683907
24.9411496,60.1682829
24.9416471,60.167621
24.9423647,60.1674591
24.9290296,60.1642596
24.9302807,60.1635734
24.9304862,60.1634765
24.9310382,60.1636677
24.9331532,60.1644119
24.9330548,60.1643788
24.9293478,60.1642306
24.9359043,60.1674873
24.9359705,60.1674381
24.9323278,60.162764
24.9431289,60.1676666
24.9437906,60.1653864
24.9439829,60.1643374
24.9437301,60.1645503
24.9429783,60.1651025
24.9430183,60.1651178
24.9436482,60.1653388
24.9380802,60.16615
24.936878,60.1670093
24.936248,60.1674802
24.9361992,60.1675123
24.9361085,60.167558
24.9360093,60.1674124
24.9361468,60.1674204
24.9439858,60.1666015
24.9440124,60.1666489
24.9438509,60.1667615
24.9508378,60.1690843
24.9360022,60.1675242
24.9258708,60.163157
24.9275051,60.1637218
24.9273703,60.1636758
24.9272651,60.1636403
24.9291153,60.1642932
24.9292139,60.1643272
24.9318509,60.1652474
24.9319374,60.1652784
24.9320349,60.1653104
24.9321498,60.1652228
24.932061,60.1651906
24.9319765,60.1651588
24.9337828,60.1667486
24.9333689,60.1657843
24.9343655,60.1661407
24.9344435,60.1661693
24.9345315,60.1662022
24.933873,60.1666787
24.9338304,60.1667115
24.9337166,60.1665969
24.9344249,60.1660866
24.9344901,60.1660384
24.9345727,60.1660697
24.9346627,60.1661029
24.9346008,60.1661481
24.9366792,60.1669403
24.9369997,60.1669157
24.936807,60.1668462
24.9377517,60.166177
24.9368962,60.166877
24.9369399,60.1669596
24.9367678,60.1669742
24.9335829,60.16669
24.9336512,60.166645
24.9325301,60.1673997
24.9324464,60.1674537
24.9378178,60.1661296
24.9378966,60.1660832
24.9379729,60.1661118
24.938011,60.1661972
24.9379407,60.1662414
24.9385788,60.1664534
24.939453,60.1667631
24.9387063,60.1666534
24.9385093,60.1668019
24.9384667,60.166842
24.9386965,60.166924
24.9387415,60.1668823
24.9391279,60.1667806
24.9393439,60.1667235
24.9386985,60.1664965
24.9385157,60.1667717
24.9387946,60.1668596
24.9356051,60.1654355
24.9355091,60.1654034
24.9354194,60.1653708
24.9378376,60.1662095
24.9276311,60.1636277
24.9448778,60.1671304
24.933003,60.1645235
24.9356541,60.1653016
24.9348903,60.168215
24.9323343,60.1675248
24.9342128,60.1698781
24.933956,60.1697683
24.9342309,60.1698677
24.9389624,60.1698683
24.9377655,60.1697383
24.9415128,60.1677904
24.9503823,60.168933
24.9367433,60.1668941
24.9393326,60.1650494
24.9403373,60.1643183
24.9417335,60.1633548
24.939514,60.1651114
24.940522,60.1643832
24.9418845,60.1634054
24.9428188,60.1627412
24.9426419,60.1626826
24.9391,60.1654057
24.9385647,60.1659353
24.9391693,60.1651642
24.9392578,60.1651047
24.9394916,60.1651864
24.9451071,60.1633661
24.9449756,60.163465
24.9445769,60.1637658
24.9455172,60.1630647
24.9450418,60.1634156
24.9455724,60.1630192
24.9237063,60.1624
24.9247606,60.1627766
24.9299663,60.1620069
24.9301303,60.1618219
24.9428628,60.1650892
24.9427829,60.1650652
24.942664,60.1651244
24.9425937,60.1651928
24.9416509,60.1658514
24.9415665,60.1659088
24.9427941,60.1652438
24.9434787,60.1654816
24.9434285,60.1662514
24.9428245,60.1652546
24.942673,60.1652214
24.9427652,60.1652546
24.9440584,60.1641459
24.9441827,60.1640574
24.9429682,60.167179
24.9430983,60.1671045
24.9427802,60.1673178
24.9429196,60.1675193
24.9431814,60.1676675
24.9425458,60.1674653
24.9355616,60.1652711
24.9357495,60.1653337
24.9356791,60.1653846
24.9354875,60.1653256
24.9347853,60.1678538
24.9352073,60.1679958
24.9351792,60.1679882
24.9351243,60.1682662
24.9350331,60.1682341
24.9348726,60.1684427
24.9333797,60.1656523
24.9329014,60.1654846
24.9330978,60.164556
24.9329124,60.1644916
24.9331384,60.1670033
24.9369058,60.1685468
24.9367503,60.1686594
24.9365267,60.1688214
24.9389747,60.1698561
24.9388284,60.1697997
24.9384655,60.1696596
24.9384041,60.1696359
24.9397955,60.1689824
24.9429376,60.1651719
24.9438448,60.1656113
24.9435662,60.16531
24.9387388,60.1698747
24.9382327,60.1697845
24.9382081,60.1697926
24.9382142,60.1697605
24.938183,60.1697823
24.9381736,60.1698039
24.9381585,60.1697982
24.9382946,60.1697642
24.9382382,60.1697444
24.9374534,60.169442
24.9372374,60.1694415
24.937319,60.1693909
24.9362775,60.1690166
24.9362052,60.1690664
24.9359343,60.1690012
24.9353766,60.1687875
24.9362619,60.1690274
24.9360366,60.1689288
24.9362296,60.1690496
24.9360003,60.1689545
24.9350849,60.1686469
24.9359807,60.1689684
24.9357179,60.1688273
24.9351448,60.1686221
24.9410188,60.1685368
24.9398833,60.1690164
24.9409763,60.1685611
24.9409035,60.1682939
24.9419034,60.1676239
24.941254,60.1681235
24.942557,60.1670267
24.9423877,60.1669622
24.9435711,60.1665135
24.9427283,60.1670902
24.9439563,60.1655211
24.9437739,60.1654311
24.9418284,60.1659948
24.9431172,60.1664314
24.9430865,60.166452
24.9418416,60.1659891
24.9415806,60.1659001
24.9418036,60.166011
24.9415493,60.1659203
24.9439347,60.1643171
24.9438686,60.1642892
24.9395116,60.1651765
24.9392781,60.165095
24.9394759,60.1651976
24.9392417,60.1651158
24.9372119,60.1642995
24.9370225,60.164414
24.9370138,60.1642335
24.9368456,60.1643548
24.9346706,60.1634228
24.9345164,60.1635353
24.9332391,60.1644537
24.934311,60.163465
24.934479,60.1633509
24.9301451,60.1620265
24.9503968,60.1689804
24.9499241,60.1690307
24.9416485,60.1687641
24.9424363,60.1687913
24.9417734,60.1686903
24.9416356,60.168777
24.9417101,60.1687919
24.9416227,60.1687899
24.9421006,60.1688444
24.9467647,60.1688974
24.9462544,60.1689448
24.9421466,60.1660675
24.9423893,60.1662537
24.9493217,60.1678863
24.9492384,60.1689069
24.9508478,60.1689468
24.9456448,60.1629661
24.9437365,60.1655948
24.9434874,60.1655632
24.9440815,60.1656459
24.9436335,60.1656097
24.9435269,60.1654012
24.9437644,60.1654492
24.9439832,60.165633
24.9437947,60.1656034
24.9438366,60.16561
24.9438784,60.1665884
24.9429868,60.167046
24.9436638,60.1667958
24.9432954,60.167053
24.9434177,60.1670535
24.9400772,60.1690915
24.9404652,60.1688224
24.9394117,60.1695726
24.9397596,60.169343
24.9347141,60.1684708
24.9436339,60.1655366
24.9431227,60.1670541
24.943583,60.1654577
24.9429156,60.1651874
24.9429063,60.1651939
24.9430973,60.1652518
24.9426843,60.1652254
24.9427236,60.1650911
24.9427575,60.1650841
24.9425946,60.1651705
24.9405849,60.1643389
24.9404653,60.1644247
24.9402824,60.1643622
24.9404045,60.1642712
24.9403704,60.1643931
24.9404882,60.1643038
24.9380757,60.1634589
24.9381865,60.1634976
24.9381322,60.1634792
24.9382548,60.1635182
24.9381295,60.1636112
24.9355778,60.1625863
24.935661,60.162617
24.9357473,60.1626474
24.9291641,60.164161
24.9292479,60.1641915
24.9408999,60.1664046
24.9407709,60.1663405
24.9402974,60.1664867
24.9403544,60.1664561
24.9406646,60.166319
24.9401858,60.1666611
24.9399463,60.1667955
24.9383479,60.1696726
24.9381773,60.1696797
24.9387749,60.1693012
24.939296,60.1690408
24.9400704,60.1690109
24.9396258,60.1689855
24.940166,60.1689364
24.9399186,60.1691121
24.9398207,60.1691653
24.940884,60.1662894
24.9403785,60.1667066
24.9404061,60.1667562
24.9394194,60.1673014
24.9395802,60.1673554
24.9436879,60.1677615
24.9431928,60.1678462
24.9431196,60.1677212
24.9427281,60.1677382
24.9413643,60.1683065
24.9434493,60.1664723
24.9434843,60.1664484
24.9435809,60.1663805
24.9434919,60.1666425
24.9430607,60.1670521
24.9433813,60.1662991
24.9437549,60.1664853
24.943343,60.166646
24.9431617,60.1665878
24.9430116,60.1664097
24.9425229,60.1676171
24.9423347,60.167595
24.9421838,60.167576
24.9421229,60.1675624
24.9388949,60.1697559
24.938135,60.1697054
24.9430241,60.1697938
24.9344079,60.1621254
24.9348761,60.1623411
24.9332704,60.1629264
24.940129,60.1684184
24.9402181,60.1684514
24.9439467,60.1687727
24.941318,60.1682892
24.9485721,60.1690424
24.9476969,60.1690252
24.9430827,60.1669756
24.9424387,60.166981
24.9394854,60.1662706
24.9404085,60.1655905
24.9402793,60.1656831
24.9400524,60.1667098
24.9396674,60.1665789
24.9399186,60.1663935
24.9394269,60.1663123
24.938887,60.1662079
24.9388856,60.1662702
24.938832,60.1662521
24.9400665,60.1680231
24.9402807,60.1680804
24.9402859,60.1681432
24.9405396,60.1682366
24.9405864,60.1682524
24.9406691,60.1682817
24.9383304,60.1674234
24.9401066,60.1681161
24.9380723,60.1673291
24.9379595,60.1672553
24.9379008,60.1671328
24.9401277,60.1680451
24.9400592,60.1681392
24.9401098,60.1681139
24.9402524,60.1681637
24.9403138,60.1681201
24.9405321,60.1681982
24.940574,60.1682119
24.9406248,60.1682288
24.9393248,60.1676967
24.9392191,60.1678086
24.9392333,60.1678141
24.9393472,60.1677044
24.9392956,60.1677555
24.941041,60.1685641
24.9461552,60.1689861
24.9466819,60.1690008
24.9409132,60.1672797
24.9409858,60.1672268
24.9409244,60.1672722
24.9410613,60.1671793
24.9415013,60.1674668
24.9387467,60.1660965
24.9388512,60.1657464
24.9390477,60.1656973
24.9395257,60.1666496
24.9400797,60.166753
24.9402621,60.1668606
24.9405387,60.1661463
24.9405042,60.1663562
24.9361021,60.1690317
24.9362695,60.1689099
24.9359904,60.1689319
24.9363256,60.1691148
24.9386957,60.1663676
24.9426916,60.1669478
24.9435715,60.1669274
24.9378783,60.1646716
24.94515,60.168804
24.932664,60.1642436
24.9322018,60.1640794
24.940728,60.1693931
24.9405642,60.1693905
24.9402662,60.1692863
24.9365575,60.1629382
24.9327864,60.1627585
24.9335767,60.1630371
24.9315214,60.1624809
24.9316799,60.1623711
24.9433503,60.1648293
24.9434737,60.1648566
24.9340048,60.1619844
24.9424099,60.167513
24.9436545,60.1667156
24.9447805,60.1677651
24.9312469,60.1623899
24.9314062,60.1622802
24.9330439,60.163021
24.9337444,60.1630929
24.9340371,60.1631957
24.9342346,60.1632651
24.9491807,60.1678825
24.9392479,60.1677886
24.9393149,60.1677073
24.9352434,60.1663718
24.9394574,60.1666951
24.9353536,60.1636594
24.9354194,60.1636822
24.9365404,60.1642482
24.9432595,60.1647246
24.947622,60.1690235
24.9354617,60.1687821
24.935795,60.1687881
24.9433143,60.1669727
24.9413717,60.1657545
24.9411681,60.1658588
24.9367425,60.1641405
24.9308355,60.1620664
24.9379589,60.1677854
24.9379594,60.1677341
24.9436924,60.1677368
24.9427342,60.1677122
24.9464764,60.1689951
24.94103,60.1684875
24.9504559,60.1690935
24.9497997,60.169077
24.9492166,60.1690551
24.9494432,60.1689075
24.9494293,60.1690609
24.9431178,60.1685648
24.9431497,60.1682597
24.9385067,60.1647917
24.9409788,60.1683915
24.932205,60.1662252
24.9325448,60.1662012
24.9353036,60.1664003
24.9348232,60.1662909
24.9342269,60.1662172
24.9336431,60.1661801
24.9330308,60.1661775
24.940795,60.1682954
24.9379364,60.167035
24.9385691,60.166573
24.9387122,60.1665089
24.9389042,60.1664899
24.9391153,60.1665123
24.940047,60.1668349
24.940168,60.1670455
24.9400496,60.1671575
24.9395755,60.1675074
24.9394709,60.1676739
24.9401738,60.1669273
24.9396193,60.1678872
24.9395277,60.1678064
24.936378,60.1648753
24.942272,60.16759
24.9391092,60.1670053
24.9382361,60.1666925
24.9432464,60.1666574
24.9434307,60.1666416
24.9435705,60.1666444
24.934678,60.162262
24.9419914,60.1633284
24.9415999,60.1679599
24.9423316,60.167081
24.9384473,60.1678969
24.9442338,60.1688616
24.9375757,60.1688775
24.9372763,60.1690686
24.9372132,60.169078
24.9371354,60.1690769
24.9371026,60.1690942
24.9387102,60.1694983
24.9386615,60.1694711
24.9374134,60.1644589
24.93773,60.1646205
24.938175,60.1647739
24.9375944,60.1646174
24.938669,60.1648149
24.9377809,60.1645886
24.9381922,60.1648246
24.9382277,60.1646952
24.9382979,60.1647703
24.9382164,60.164655
24.938891,60.164977
24.9391806,60.1650778
24.9418661,60.1659679
24.9419345,60.1660374
24.9423289,60.1661331
24.9424159,60.1661286
24.9421965,60.166128
24.9421174,60.1661859
24.9422419,60.1662019
24.9429202,60.1663781
24.9426841,60.1663573
24.942712,60.1663954
24.9430676,60.1688369
24.9369614,60.1694456
24.9313751,60.1663145
24.9395498,60.167856
24.9399431,60.1679409
24.9398664,60.1680077
24.9417009,60.1685568
24.9416331,60.1686354
24.9389948,60.1702497
24.9431701,60.1680637
24.9431851,60.167919
24.9388201,60.16811
24.9392692,60.1682692
24.9390483,60.1681926
24.9396925,60.1667096
24.9396436,60.1667594
24.9395587,60.1667992
24.9427576,60.1683569
24.943514,60.166906
24.9351993,60.1685652
24.9349806,60.1687215
24.9349865,60.1685652
24.935049,60.1686725
24.9361648,60.1689829
24.9398839,60.1692595
24.9408577,60.1685679
24.9405536,60.1689138
24.9405376,60.1688993
24.9406069,60.168899
24.9405923,60.1688844
24.9432946,60.1669427
24.9436646,60.1666923
24.9435265,60.1668344
24.9430861,60.167053
24.9433087,60.1671058
24.9492311,60.1689546
24.9417822,60.1688301
24.9418672,60.1688363
24.94556,60.1688655
24.9418719,60.1687788
24.9415167,60.1687043
24.9429008,60.1688623
24.9455527,60.1689246
24.9430656,60.1688645
24.9430696,60.1688092
24.9442306,60.1688939
24.9492235,60.1690087
24.9494352,60.1690144
24.9507558,60.1689812
24.9340983,60.1633906
24.9415883,60.16873
24.9417903,60.1688028
24.94104,60.168522
24.9416098,60.1688029
24.9493309,60.1689564
24.9417983,60.1687755
24.9493256,60.1690114
24.9442371,60.1688329
24.9474551,60.168974
24.9417299,60.1687649
24.941556,60.1687535
24.9416904,60.1688188
24.9335559,60.1632008
24.9507518,60.1690511
24.9416614,60.1687512
24.9494377,60.168959
24.9474613,60.1689134
24.9366111,60.1691001
24.9375216,60.1694311
24.9430686,60.1688231
24.9430666,60.1688507
24.9366754,60.1629783
24.9408783,60.1644407
24.9377458,60.1662782
24.9398152,60.1668187
24.940119,60.1669237
24.9382335,60.1662731
24.9404377,60.1670342
24.9419444,60.1657489
24.9404574,60.1668119
24.940103,60.1670762
24.9393392,60.1676328
24.9413016,60.166216
24.9414259,60.1661298
24.9409864,60.1657084
24.939548,60.165206
24.9424592,60.1653774
24.9426403,60.165245
24.940705,60.1685656
24.9402322,60.1688825
24.943411,60.1667538
24.9433,60.1668272
24.9350619,60.1682139
24.9359583,60.1675557
24.9390074,60.1676761
24.9377105,60.1672274
24.9375959,60.1671884
24.9391575,60.1692969
24.9389726,60.1694195
24.9386873,60.1675638
24.9508353,60.1689659
24.9498005,60.169069
24.9506421,60.168987
24.9504567,60.1690855
24.9435552,60.1671098
24.9384749,60.1661528
24.9397818,60.1664725
24.9403691,60.1662655
24.9394926,60.1661449
24.9413493,60.1660049
24.9396495,60.1658057
24.9430419,60.166482
24.9393888,60.1667383
24.9386944,60.165834
24.9389428,60.1662901
24.9402523,60.1667851
24.9391503,60.1659274
24.9402997,60.1667076
24.9395822,60.1654531
24.9387959,60.1680186
24.9384399,60.1660766
24.9437755,60.1646529
24.9431724,60.1666737
24.9398765,60.1666531
24.9393523,60.1653254
24.9401839,60.1669861
24.9390709,60.1662196
24.9414461,60.1659959
24.9437914,60.1645972
24.9401276,60.1670975
24.9390858,60.1656162
24.9401756,60.1656413
24.9432569,60.1670108
24.9393746,60.1660074
24.9396089,60.1660718
24.9391095,60.1655649
24.942686,60.1670745
24.9393579,60.1662185
24.9391671,60.1655081
24.9392348,60.1662553
24.9404504,60.1665544
24.9457226,60.1629064
24.9437632,60.1644927
24.934823,60.1701659
24.9341412,60.1699292
24.9347579,60.1701433
24.9456135,60.162989
24.9404743,60.1692863
24.9405347,60.1693916
24.9403285,60.1690337
24.9407932,60.1692995
24.9405175,60.1693706
24.9404808,60.169363
24.9403446,60.1692759
24.9405294,60.1693807
24.9404343,60.1690043
24.9404681,60.1693629
24.9403432,60.1692825
24.9404991,60.169365
24.9404847,60.1692795
24.9331439,60.1630566
24.9371871,60.1642914
24.9395706,60.1651302
24.9367894,60.1643348
24.9329122,60.1629753
24.9369526,60.1642136
24.9330747,60.1628609
24.9371042,60.1644425
24.9372737,60.1643218
24.9394059,60.1652473
24.9333143,60.1629418
24.9360515,60.1673884
24.9335615,60.1667054
24.9362463,60.1674544
24.9337297,60.1667633
24.9338902,60.1666534
24.9337263,60.1667845
24.9349288,60.1681962
24.9378625,60.1678563
24.9375723,60.167901
24.9409176,60.1682986
24.9396787,60.1692419
24.9415929,60.1686626
24.9409831,60.1685576
24.9408673,60.1682807
24.9410227,60.1685306
24.9340989,60.1620173
24.937114,60.1642671
24.9355837,60.1692509
24.9350343,60.1689353
24.9353646,60.1693351
24.943515,60.1646143
24.9429395,60.1650334
24.9422795,60.1655071
24.9428134,60.1677403
24.9410991,60.1684822
24.9419402,60.1687137
24.9427215,60.1687328
24.9405412,60.1688587
24.9415574,60.168875
24.9427153,60.1688874
24.9404761,60.1689353
24.9404856,60.1689438
24.9403948,60.168969
24.9455475,60.1689669
24.9474505,60.1690196
24.9407116,60.1691616
24.940529,60.1692123
24.9407873,60.169229
24.9403422,60.1692874
24.9408079,60.1693119
24.9397904,60.1693563
24.9399236,60.1694055
24.9426271,60.1702126
24.9348602,60.1701925
24.9371766,60.1695292
24.9359867,60.1695855
24.9350813,60.1689158
24.9351878,60.1689202
24.9350167,60.1689564
24.9352381,60.1689635
24.9350236,60.1689884
24.9352301,60.1689875
24.9352008,60.1690082
24.935061,60.1690117
24.9351102,60.1690217
24.9346153,60.16914
24.9344446,60.1692641
24.9354648,60.1693269
24.9338799,60.1696839
24.9360786,60.1674713
24.9378233,60.167796
24.9375573,60.1679832
24.9386839,60.1680323
24.9349361,60.1682996
24.9361426,60.1689979
24.9253152,60.1629655
24.9438651,60.1671011
24.942851,60.1671356
24.9418233,60.1675073
24.9434708,60.1663442
24.9432708,60.1665138
24.9386405,60.166412
24.9395251,60.1667185
24.9381721,60.1667369
24.9390464,60.1670488
24.9379056,60.1661604
24.9368338,60.1669242
24.9402481,60.1669677
24.94398,60.1687735
24.9447235,60.168793
24.9454997,60.168813
24.9462529,60.168832
24.9467912,60.1688456
24.9481186,60.1688782
24.9489015,60.1688987
24.9361659,60.1689023
24.9361448,60.1689169
24.9363266,60.168961
24.9363177,60.1689905
24.9399252,60.1679029
24.943791,60.1646252
24.9436337,60.1655817
24.9493207,60.1690579
24.9426635,60.1696819
24.9392475,60.1678176
24.9406212,60.168313
24.9381021,60.1647015
24.937048,60.16677
24.9426705,60.1652205
24.9428809,60.1676536
24.9430194,60.1676613
24.9414616,60.1676072
24.9415087,60.167609
24.9411771,60.1678032
24.9411709,60.1678418
24.9384111,60.1663337
24.9418911,60.1673186
24.9419215,60.16733
24.9420328,60.1673717
24.9421533,60.1674169
24.9421966,60.1674331
24.9423293,60.1674828
24.9421133,60.167697
24.9419565,60.1677264
24.9432719,60.1664123
24.9434006,60.1664558
24.945078,60.1688021
24.9451251,60.1688033
24.9428874,60.1698272
24.9432837,60.167669
24.9436196,60.1676773
24.9428161,60.1677142
24.9432055,60.1677238
24.9427334,60.1686085
24.9440709,60.167689
24.9455194,60.1677844
24.9424646,60.166991
24.9419473,60.1673397
24.9432422,60.1687554
24.9451467,60.1677747
24.9331374,60.1628814
24.9414939,60.168055
24.9358374,60.1694804
24.935796,60.1694004
24.9358368,60.169389
24.935795,60.1694671
24.9357575,60.1694444
24.9359338,60.1694991
24.9359853,60.1695024
24.9359508,60.1693777
24.9360864,60.169496
24.9357575,60.1694217
24.9422229,60.1672466
24.9420625,60.1673521
24.9414283,60.167769
24.9411001,60.1679911
24.9409625,60.1680842
24.9358863,60.1693815
24.935773,60.1694116
24.935754,60.1694342
24.9357696,60.1694555
24.9358836,60.1694916
24.9360417,60.1695017
24.940226,60.1642087
24.9405814,60.1644038
24.9410778,60.1645755
24.9415343,60.1647335
24.9416239,60.1647645
24.9419815,60.1648882
24.9422389,60.1649773
24.9425498,60.1650849
24.9393559,60.1703471
24.9399215,60.1704029
24.9347441,60.1634483
24.9353291,60.1636509
24.9387983,60.1647669
24.938707,60.1648283
24.9386749,60.1648498
24.9386239,60.1648839
24.9406082,60.1654441
24.9405631,60.165474
24.9404777,60.1655307
24.940893,60.1655426
24.9408501,60.1655734
24.9407682,60.1656322
24.9415348,60.1674154
24.9349237,60.168541
24.9351546,60.1685971
24.935128,60.1686161
24.9351096,60.1686293
24.9403701,60.16848
24.9403091,60.1685223
24.9398599,60.1688263
24.9395411,60.1690419
24.9411769,60.1657742
24.9434029,60.166408
24.9440535,60.1656419
24.9435934,60.1659488
24.9435471,60.1665054
24.940786,60.1682512
24.9408429,60.1682714
24.9409359,60.1683058
24.9423922,60.1654258
24.9415594,60.1660343
24.9407399,60.1666125
24.938538,60.166377
24.9385365,60.1664394
24.9385627,60.1664646
24.9394387,60.1666886
24.9362039,60.1655674
24.9354349,60.165307
24.9354831,60.1654219
24.9354214,60.1654658
24.9348702,60.1658551
24.9356088,60.1692596
24.9356314,60.1692424
24.9357776,60.1692944
24.9360485,60.1690976
24.9437469,60.16452
24.9439007,60.1647391
24.9437998,60.1647912
24.9437104,60.1648275
24.9436259,60.1648488
24.9435678,60.1648572
24.9435133,60.1648592
24.9430024,60.1650848
