%
% This is a file generated by the Open Source, Arc-Routing Library (OAR Lib).
% For more information on OAR Lib, or the format please visit: 
% https://github.com/Olibear/ArcRoutingLibrary 
%

================================
Format: OAR Lib
Graph Type:UNDIRECTED
Problem Type:TRUCK_AND_DRONE
Fleet Size (k):10
Number of Depots:SINGLE_DEPOT
Alpha:0.9
Drones Per Vehicle (l):1
Drone Flight Duration (t_drone):1000
Truck Capacity (cap_truck):80
Depot ID(s) (d):599
N:693
M:865
================================

LINKS
Line Format:V1,V2,COST,REQUIRED
28.9651538,41.0084774
28.9677126,41.0080746
28.967769,41.0081495
28.968013,41.0080969
28.966731,41.0075908
28.968952,41.0080348
28.968585,41.0079245
28.9679165,41.0084976
28.9682224,41.0085678
28.9680721,41.0082021
28.9676582,41.0077428
28.9674394,41.0077905
28.9666694,41.0076684
28.9668321,41.0074978
28.9682223,41.0078155
28.9607421,41.0087527
28.9596338,41.0076111
28.960253,41.0073842
28.9592912,41.0075389
28.9581074,41.0072296
28.9599611,41.0076961
28.9581417,41.0073633
28.9593737,41.0077042
28.9593361,41.007603
28.9589829,41.0066151
28.9589838,41.0081657
28.9598017,41.0073264
28.9600416,41.0078138
28.9591725,41.006925
28.9616106,41.0080827
28.9597894,41.0075888
28.9593388,41.0077892
28.9594178,41.0076884
28.9593085,41.0081298
28.9604149,41.0078246
28.9606187,41.0078418
28.9593589,41.008162
28.9624911,41.0064963
28.962453,41.0074863
28.9625129,41.0070728
28.9626245,41.0068947
28.9624986,41.0074883
28.9626003,41.0078499
28.9621693,41.0065854
28.9628578,41.0063947
28.9659372,41.0092687
28.9688376,41.0090845
28.9673838,41.0092976
28.9690603,41.0092655
28.9674431,41.009824
28.9674052,41.0094351
28.9642621,41.0044914
28.9650726,41.0047938
28.9643682,41.0049658
28.9707327,41.0070165
28.970742,41.0084696
28.9630774,41.0088301
28.9551169,41.0091864
28.9535356,41.0077374
28.9629648,41.0085767
28.9629159,41.0084317
28.9609322,41.0091407
28.9604165,41.0085198
28.9609156,41.0082245
28.9596991,41.0048493
28.9544301,41.0051479
28.96017,41.0044961
28.9538046,41.0050527
28.9547198,41.0049333
28.9569621,41.0067429
28.9564661,41.0068759
28.9603256,41.0046337
28.9598106,41.0046418
28.9558019,41.0052469
28.9556478,41.0047673
28.96079,41.0042556
28.9554976,41.0048038
28.9538829,41.0058401
28.9571874,41.0061842
28.9599659,41.0047609
28.9565742,41.007026
28.9544569,41.0056822
28.9542853,41.0049495
28.9539741,41.0050831
28.9542474,41.0058094
28.9550416,41.0048888
28.9595585,41.0053503
28.956302,41.0069671
28.9537647,41.0059792
28.9563291,41.0051317
28.9545159,41.0054555
28.9560448,41.0051964
28.956769,41.0070505
28.9541155,41.0058332
28.9562594,41.0067105
28.956431,41.0066417
28.9550631,41.0053584
28.9536211,41.0050199
28.9566346,41.0062101
28.956592,41.0060992
28.9565019,41.0059568
28.9566614,41.0067931
28.9565437,41.0070222
28.9569397,41.0070931
28.960497,41.0043682
28.9593736,41.0050498
28.9623963,41.0054759
28.9625822,41.0053023
28.9624768,41.0053828
28.9627751,41.0055243
28.9622783,41.0055245
28.9626327,41.0060344
28.9626327,41.0058725
28.9624825,41.0062166
28.9625683,41.0057957
28.9620375,41.0063422
28.9624767,41.0056304
28.9650792,41.0053008
28.96517,41.0054881
28.9638198,41.0065633
28.964993,41.0071436
28.9651325,41.0071679
28.9649014,41.0078401
28.9651219,41.0078214
28.9650091,41.0075198
28.9646714,41.0078564
28.968251,41.0048092
28.9682157,41.0048614
28.9699381,41.008535
28.9689315,41.008619
28.9680534,41.0088105
28.9678882,41.0084307
28.9583973,41.0089155
28.9679935,41.0046698
28.967937,41.0044361
28.9565601,41.0059279
28.9626541,41.0079318
28.9562636,41.0048222
28.9630889,41.0081715
===========END VERTICES============
