%
% This is a file generated by the Open Source, Arc-Routing Library (OAR Lib).
% For more information on OAR Lib, or the format please visit: 
% https://github.com/Olibear/ArcRoutingLibrary 
%

================================
Format: OAR Lib
Graph Type:UNDIRECTED
Problem Type:TRUCK_AND_DRONE
Fleet Size (k):10
Number of Depots:SINGLE_DEPOT
Alpha:1.0
Drones Per Vehicle (l):2
Drone Flight Duration (t_drone):1000
Truck Capacity (cap_truck):100
Depot ID(s) (d):542
N:721
M:858
================================

LINKS
Line Format:V1,V2,COST,REQUIRED
-122.408699,37.7844381
-122.4084882,37.7839729
-122.4083645,37.7840697
-122.4033888,37.7878846
-122.4021403,37.789085
-122.4032177,37.7879703
-122.4034024,37.7879479
-122.4033309,37.7878805
-122.4033692,37.7879519
-122.4033796,37.7878419
-122.4034641,37.7878254
-122.4033755,37.7879789
-122.4078511,37.7854976
-122.4078838,37.7854934
-122.4080521,37.7864283
-122.4082179,37.7873747
-122.4082638,37.7873688
-122.4081425,37.7875443
-122.4082043,37.7878411
-122.408237,37.7881922
-122.4083047,37.788222
-122.4083988,37.7882116
-122.408379,37.7882114
-122.4084278,37.7882104
-122.4084971,37.7882107
-122.4084426,37.7882868
-122.4083294,37.7883012
-122.4083925,37.7882932
-122.4083599,37.7883868
-122.4085987,37.7892287
-122.4086331,37.7892244
-122.4087932,37.7901739
-122.4088219,37.7901702
-122.4089179,37.7908192
-122.408977,37.7910931
-122.4090157,37.7910883
-122.4176337,37.7909691
-122.4171892,37.7910237
-122.4161129,37.7911477
-122.4113347,37.78601
-122.4048551,37.7868355
-122.4129795,37.7858005
-122.4157869,37.7913123
-122.4141021,37.7913965
-122.4124499,37.7916174
-122.4132256,37.7870541
-122.41291,37.7870932
-122.4079633,37.7844524
-122.4077662,37.7846159
-122.4083825,37.7840567
-122.4085022,37.7843655
-122.4081367,37.7842397
-122.4062505,37.78582
-122.4083806,37.7845514
-122.4071632,37.7902739
-122.4071245,37.7902783
-122.407166,37.7902887
-122.4071294,37.7902983
-122.4070921,37.7903022
-122.4071686,37.790308
-122.4071547,37.7903126
-122.4070958,37.7903206
-122.4077241,37.7881504
-122.4103557,37.7822065
-122.4046059,37.7867495
-122.4088024,37.78347
-122.4034186,37.7873903
-122.4059164,37.7857139
-122.4020077,37.788802
-122.4033944,37.7873426
-122.4056902,37.7856585
-122.4087495,37.7834883
-122.4057709,37.7856998
-122.4034385,37.7874911
-122.4034333,37.7874412
-122.4034364,37.7876758
-122.4050788,37.7863758
-122.4116035,37.7812188
-122.403358,37.7873003
-122.4029869,37.7880296
-122.4058245,37.7857094
-122.4105972,37.7822506
-122.4080907,37.7839993
-122.405732,37.7856829
-122.4087107,37.7835088
-122.4083977,37.7837564
-122.4090994,37.7832013
-122.4034439,37.7877285
-122.4079349,37.7841225
-122.4088498,37.7834582
-122.4058684,37.7857127
-122.4073571,37.7845765
-122.4079212,37.7854887
-122.4087108,37.7844365
-122.4086817,37.784303
-122.4076384,37.7847645
-122.4077798,37.7846852
-122.4098484,37.7861993
-122.4098612,37.7864985
-122.4097581,37.7865096
-122.4034059,37.7838104
-122.4076124,37.7846132
-122.407893,37.7843957
-122.4085669,37.7842072
-122.4076755,37.7845864
-122.408087,37.7843519
-122.4080061,37.7842885
-122.4078295,37.7845603
-122.4083575,37.7844321
-122.407882,37.784544
-122.4085205,37.78395
-122.408558,37.7839235
-122.4078437,37.7845722
-122.4085334,37.7839639
-122.4076121,37.7847332
-122.4082115,37.7845029
-122.4080204,37.7842997
-122.4083489,37.7844144
-122.4077922,37.784647
-122.4075979,37.784647
-122.407423,37.7846272
-122.4078812,37.7843863
-122.4083202,37.7844222
-122.4083405,37.7843973
-122.4085927,37.7838944
-122.4085794,37.7841981
-122.4076021,37.78469
-122.4077598,37.7846091
-122.4077331,37.7845935
-122.4031704,37.7857295
-122.4030508,37.7857918
-122.4032429,37.7862908
-122.4028191,37.7864206
-122.4033012,37.7862436
-122.4032726,37.785722
-122.4029209,37.7857348
-122.4029612,37.7857422
-122.4029464,37.785755
-122.4030068,37.7857581
-122.4029944,37.7857681
-122.4027989,37.7858217
-122.4033166,37.7856119
-122.4029811,37.7859455
-122.40286,37.7857782
-122.403667,37.7858866
-122.4036192,37.7858492
-122.4027607,37.7863762
-122.4030342,37.7859044
-122.4031501,37.7857123
-122.4027131,37.78634
-122.4030859,37.7860591
-122.4031462,37.7860747
-122.4021289,37.7887064
-122.4157468,37.7911144
-122.4146533,37.7900879
-122.4146915,37.7902911
-122.4043226,37.790376
-122.4047493,37.7905784
-122.4043925,37.7889132
-122.4164807,37.7912141
-122.4044642,37.789269
-122.4078537,37.7846115
-122.406589,37.7875664
-122.4108014,37.7917352
-122.4106468,37.7909925
-122.410609,37.7907794
-122.4104612,37.7900478
-122.4226768,37.7893441
-122.4223949,37.7893801
-122.4080685,37.7864255
-122.4080344,37.786431
-122.3967214,37.7879899
-122.4027263,37.7843752
-122.4036062,37.7865703
-122.4048782,37.785794
-122.4062475,37.7904903
-122.4061963,37.7904965
-122.4068229,37.7904211
-122.4067921,37.7904094
-122.406768,37.7903988
-122.4067545,37.7903914
-122.406725,37.7903818
-122.4067116,37.7903755
-122.4066942,37.7903744
-122.4066687,37.7903734
-122.4066432,37.7903755
-122.4066151,37.7903797
-122.4065856,37.790384
-122.4065547,37.7903882
-122.4065252,37.7903924
-122.4064957,37.7903967
-122.4064716,37.7903967
-122.4064541,37.7903914
-122.4064411,37.7903871
-122.406431,37.7903805
-122.4064263,37.7903715
===========END VERTICES============
